 65, 65
-0.5000000000000000E+00, 0.0000000000000000E+00
-0.4687500000000000E+00, 0.0000000000000000E+00
-0.4375000000000000E+00, 0.0000000000000000E+00
-0.4062500000000000E+00, 0.0000000000000000E+00
-0.3750000000000000E+00, 0.0000000000000000E+00
-0.3437500000000000E+00, 0.0000000000000000E+00
-0.3125000000000000E+00, 0.0000000000000000E+00
-0.2812500000000000E+00, 0.0000000000000000E+00
-0.2500000000000000E+00, 0.0000000000000000E+00
-0.2187500000000000E+00, 0.0000000000000000E+00
-0.1875000000000000E+00, 0.0000000000000000E+00
-0.1562500000000000E+00, 0.0000000000000000E+00
-0.1250000000000000E+00, 0.0000000000000000E+00
-0.9375000000000000E-01, 0.0000000000000000E+00
-0.6250000000000000E-01, 0.0000000000000000E+00
-0.3125000000000000E-01, 0.0000000000000000E+00
 0.0000000000000000E+00, 0.0000000000000000E+00
 0.3125000000000000E-01, 0.5510218147139530E-02
 0.6250000000000000E-01, 0.1102043629427906E-01
 0.9375000000000000E-01, 0.1653065444141859E-01
 0.1250000000000000E+00, 0.2204087258855812E-01
 0.1562500000000000E+00, 0.2755109073569765E-01
 0.1875000000000000E+00, 0.3306130888283718E-01
 0.2187500000000000E+00, 0.3857152702997671E-01
 0.2500000000000000E+00, 0.4408174517711624E-01
 0.2812500000000000E+00, 0.4959196332425578E-01
 0.3125000000000000E+00, 0.5510218147139530E-01
 0.3437500000000000E+00, 0.6061239961853483E-01
 0.3750000000000000E+00, 0.6612261776567437E-01
 0.4062500000000000E+00, 0.7163283591281390E-01
 0.4375000000000000E+00, 0.7714305405995342E-01
 0.4687500000000000E+00, 0.8265327220709295E-01
 0.5000000000000000E+00, 0.8816349035423249E-01
 0.5312500000000000E+00, 0.8265327220709295E-01
 0.5625000000000000E+00, 0.7714305405995342E-01
 0.5937500000000000E+00, 0.7163283591281390E-01
 0.6250000000000000E+00, 0.6612261776567437E-01
 0.6562500000000000E+00, 0.6061239961853483E-01
 0.6875000000000000E+00, 0.5510218147139530E-01
 0.7187500000000000E+00, 0.4959196332425578E-01
 0.7500000000000000E+00, 0.4408174517711624E-01
 0.7812500000000000E+00, 0.3857152702997671E-01
 0.8125000000000000E+00, 0.3306130888283718E-01
 0.8437500000000000E+00, 0.2755109073569766E-01
 0.8750000000000000E+00, 0.2204087258855812E-01
 0.9062500000000000E+00, 0.1653065444141859E-01
 0.9375000000000000E+00, 0.1102043629427907E-01
 0.9687500000000000E+00, 0.5510218147139534E-02
 0.1000000000000000E+01, 0.0000000000000000E+00
 0.1031250000000000E+01, 0.0000000000000000E+00
 0.1062500000000000E+01, 0.0000000000000000E+00
 0.1093750000000000E+01, 0.0000000000000000E+00
 0.1125000000000000E+01, 0.0000000000000000E+00
 0.1156250000000000E+01, 0.0000000000000000E+00
 0.1187500000000000E+01, 0.0000000000000000E+00
 0.1218750000000000E+01, 0.0000000000000000E+00
 0.1250000000000000E+01, 0.0000000000000000E+00
 0.1281250000000000E+01, 0.0000000000000000E+00
 0.1312500000000000E+01, 0.0000000000000000E+00
 0.1343750000000000E+01, 0.0000000000000000E+00
 0.1375000000000000E+01, 0.0000000000000000E+00
 0.1406250000000000E+01, 0.0000000000000000E+00
 0.1437500000000000E+01, 0.0000000000000000E+00
 0.1468750000000000E+01, 0.0000000000000000E+00
 0.1500000000000000E+01, 0.0000000000000000E+00
-0.5000000000000000E+00, 0.3015539614809508E-02
-0.4687500000000000E+00, 0.3015539614809508E-02
-0.4375000000000000E+00, 0.3015539614809509E-02
-0.4062500000000000E+00, 0.3015539614809508E-02
-0.3750000000000000E+00, 0.3015539614809509E-02
-0.3437500000000000E+00, 0.3015539614809508E-02
-0.3125000000000000E+00, 0.3015539614809509E-02
-0.2812500000000000E+00, 0.3015539614809509E-02
-0.2500000000000000E+00, 0.3015539614809508E-02
-0.2187500000000000E+00, 0.3015539614809508E-02
-0.1875000000000000E+00, 0.3015539614809508E-02
-0.1562500000000000E+00, 0.3015539614809508E-02
-0.1250000000000000E+00, 0.3015539614809509E-02
-0.9375000000000000E-01, 0.3015539614809508E-02
-0.6250000000000000E-01, 0.3015539614809508E-02
-0.3125000000000000E-01, 0.3015539614809507E-02
 0.0000000000000000E+00, 0.3015539614809508E-02
 0.3125000000000000E-01, 0.8514680241209743E-02
 0.6250000000000000E-01, 0.1401382086760998E-01
 0.9375000000000000E-01, 0.1951296149401022E-01
 0.1250000000000000E+00, 0.2501210212041045E-01
 0.1562500000000000E+00, 0.3051124274681069E-01
 0.1875000000000000E+00, 0.3601038337321093E-01
 0.2187500000000000E+00, 0.4150952399961116E-01
 0.2500000000000000E+00, 0.4700866462601140E-01
 0.2812500000000000E+00, 0.5250780525241164E-01
 0.3125000000000000E+00, 0.5800694587881187E-01
 0.3437500000000000E+00, 0.6350608650521210E-01
 0.3750000000000000E+00, 0.6900522713161235E-01
 0.4062500000000000E+00, 0.7450436775801259E-01
 0.4375000000000000E+00, 0.8000350838441281E-01
 0.4687500000000000E+00, 0.8550264901081304E-01
 0.5000000000000000E+00, 0.9100178963721328E-01
 0.5312500000000000E+00, 0.8550264901081304E-01
 0.5625000000000000E+00, 0.8000350838441281E-01
 0.5937500000000000E+00, 0.7450436775801259E-01
 0.6250000000000000E+00, 0.6900522713161235E-01
 0.6562500000000000E+00, 0.6350608650521210E-01
 0.6875000000000000E+00, 0.5800694587881187E-01
 0.7187500000000000E+00, 0.5250780525241164E-01
 0.7500000000000000E+00, 0.4700866462601139E-01
 0.7812500000000000E+00, 0.4150952399961116E-01
 0.8125000000000000E+00, 0.3601038337321093E-01
 0.8437500000000000E+00, 0.3051124274681069E-01
 0.8750000000000000E+00, 0.2501210212041045E-01
 0.9062500000000000E+00, 0.1951296149401021E-01
 0.9375000000000000E+00, 0.1401382086760999E-01
 0.9687500000000000E+00, 0.8514680241209747E-02
 0.1000000000000000E+01, 0.3015539614809509E-02
 0.1031250000000000E+01, 0.3015539614809508E-02
 0.1062500000000000E+01, 0.3015539614809509E-02
 0.1093750000000000E+01, 0.3015539614809509E-02
 0.1125000000000000E+01, 0.3015539614809508E-02
 0.1156250000000000E+01, 0.3015539614809507E-02
 0.1187500000000000E+01, 0.3015539614809508E-02
 0.1218750000000000E+01, 0.3015539614809509E-02
 0.1250000000000000E+01, 0.3015539614809508E-02
 0.1281250000000000E+01, 0.3015539614809508E-02
 0.1312500000000000E+01, 0.3015539614809508E-02
 0.1343750000000000E+01, 0.3015539614809508E-02
 0.1375000000000000E+01, 0.3015539614809508E-02
 0.1406250000000000E+01, 0.3015539614809508E-02
 0.1437500000000000E+01, 0.3015539614809509E-02
 0.1468750000000000E+01, 0.3015539614809508E-02
 0.1500000000000000E+01, 0.3015539614809508E-02
-0.5000000000000000E+00, 0.6229756750817469E-02
-0.4687500000000000E+00, 0.6229756750817469E-02
-0.4375000000000000E+00, 0.6229756750817470E-02
-0.4062500000000000E+00, 0.6229756750817467E-02
-0.3750000000000000E+00, 0.6229756750817470E-02
-0.3437500000000000E+00, 0.6229756750817469E-02
-0.3125000000000000E+00, 0.6229756750817469E-02
